,Episode,Best score so far,Eval score,"Eval, g: []: mean_agg","Eval, g: []: std_agg","Eval, g: []: mean_C0","Eval, g: []: std_C0",Loss 1,"Train, Cost 1","Train, Aggregated cost"
372,373,48092.3825295642,49732.68643002957,1533.1982889561698,1533.1982889561698,49732.68643002957,0.0,6442.62353515625,49545.68726775795,1529.815847147875
373,374,48092.3825295642,52434.69229979813,1574.9914167132629,1574.9914167132629,52434.69229979813,0.0,6359.63916015625,53529.632362917066,1602.0140816570934
374,375,48092.3825295642,61176.614294692874,1701.965985257064,1701.965985257064,61176.614294692874,0.0,6382.2421875,50839.841762043536,1561.710767618796
375,376,48092.3825295642,61176.614294692874,1701.965985257064,1701.965985257064,61176.614294692874,0.0,6407.38818359375,49834.89284813404,1537.7899308555172
376,377,48092.3825295642,61176.614294692874,1701.965985257064,1701.965985257064,61176.614294692874,0.0,6444.50146484375,51152.67820740491,1560.3880674503628
377,378,48092.3825295642,61448.92948450148,1705.4101221705857,1705.4101221705857,61448.92948450148,0.0,6493.93994140625,51617.03710690886,1574.5836025282856
378,379,47942.118777014315,47942.118777014315,1501.107581129097,1501.107581129097,47942.118777014315,0.0,6389.572265625,51197.82989513874,1567.4835328681309
379,380,47942.118777014315,50279.932377010584,1548.451058429984,1548.451058429984,50279.932377010584,0.0,6431.13037109375,54316.735080346465,1592.9913651016814
380,381,47942.118777014315,50279.932377010584,1548.451058429984,1548.451058429984,50279.932377010584,0.0,6447.58837890625,49954.78889247775,1543.6828593001458
381,382,47942.118777014315,50279.932377010584,1548.451058429984,1548.451058429984,50279.932377010584,0.0,6417.60791015625,52618.08452689648,1595.5564911571605
382,383,47942.118777014315,50279.932377010584,1548.451058429984,1548.451058429984,50279.932377010584,0.0,6382.0625,51039.43605449796,1563.0485013838113
383,384,47942.118777014315,58790.94490417093,1666.5463500807718,1666.5463500807718,58790.94490417093,0.0,6377.61865234375,49258.11179326475,1527.7357325867163
384,385,47942.118777014315,58790.94490417093,1666.5463500807718,1666.5463500807718,58790.94490417093,0.0,6364.42236328125,59026.92280066013,1674.5198235232326
385,386,47942.118777014315,59131.8849670738,1670.1077221576181,1670.1077221576181,59131.8849670738,0.0,6371.09912109375,51083.011880360544,1565.8264665449237
386,387,47942.118777014315,52987.00433589518,1584.1968626977387,1584.1968626977387,52987.00433589518,0.0,6388.47265625,50365.71114958823,1550.0899541241963
387,388,47942.118777014315,49248.51340984553,1520.0356242264234,1520.0356242264234,49248.51340984553,0.0,6421.125,59524.3684958145,1676.9029638825814
388,389,47942.118777014315,50417.05610534549,1547.3231250678805,1547.3231250678805,50417.05610534549,0.0,6377.2578125,50485.71235015988,1554.721640411134
389,390,47942.118777014315,50417.05610534549,1547.3231250678805,1547.3231250678805,50417.05610534549,0.0,6355.912109375,53495.83171822131,1604.556996477189
390,391,47942.118777014315,50425.25173781067,1547.3571695013343,1547.3571695013343,50425.25173781067,0.0,6432.486328125,50256.36269494146,1550.8718400625658
391,392,47942.118777014315,50414.50651666522,1547.2955889300315,1547.2955889300315,50414.50651666522,0.0,6448.03173828125,49928.2202559486,1537.4092504474293
392,393,47942.118777014315,49967.92753943056,1539.7573814852994,1539.7573814852994,49967.92753943056,0.0,6397.18701171875,50765.24494685978,1557.305629015714
393,394,47942.118777014315,49948.615603879094,1539.5763113347612,1539.5763113347612,49948.615603879094,0.0,6346.17138671875,49475.52258849144,1524.5519480461685
394,395,47942.118777014315,57454.318814620376,1643.190385946723,1643.190385946723,57454.318814620376,0.0,6464.55078125,54245.577421844006,1613.9833403636744
395,396,47942.118777014315,57454.318814620376,1643.190385946723,1643.190385946723,57454.318814620376,0.0,6465.40625,49586.37367641181,1534.7514769409024
396,397,47942.118777014315,59349.07710568607,1667.7539671971936,1667.7539671971936,59349.07710568607,0.0,6394.38134765625,55865.53498213738,1652.549152211031
397,398,47942.118777014315,59260.546662434936,1666.4747156420121,1666.4747156420121,59260.546662434936,0.0,6347.60107421875,51738.649663046,1561.4468668309198
398,399,47942.118777014315,52581.91264542937,1592.2278450136573,1592.2278450136573,52581.91264542937,0.0,6422.103515625,51621.44365250319,1575.474555043922
399,400,47942.118777014315,52581.91264542937,1592.2278450136573,1592.2278450136573,52581.91264542937,0.0,6423.89990234375,50429.272364243865,1551.8642689297521
400,401,47942.118777014315,49769.75562783331,1537.0087133595348,1537.0087133595348,49769.75562783331,0.0,6405.59033203125,51529.89331998676,1576.0470245509537
401,402,47942.118777014315,49769.75562783331,1537.0087133595348,1537.0087133595348,49769.75562783331,0.0,6425.55517578125,49801.50159096718,1537.4172344794297
402,403,47942.118777014315,49815.12663908303,1538.1634567712936,1538.1634567712936,49815.12663908303,0.0,6357.02197265625,49463.12755532563,1532.8508754439538
403,404,47942.118777014315,59379.33556880802,1667.139217907924,1667.139217907924,59379.33556880802,0.0,6378.77294921875,49858.72701340914,1539.0802513824174
404,405,47942.118777014315,59379.33556880802,1667.139217907924,1667.139217907924,59379.33556880802,0.0,6410.36669921875,56671.583907306194,1615.764178911952
405,406,47942.118777014315,58197.77856968343,1652.823774087005,1652.823774087005,58197.77856968343,0.0,6384.60107421875,51413.56793984771,1564.3207117008246
406,407,47942.118777014315,56155.511068858206,1617.0712584642722,1617.0712584642722,56155.511068858206,0.0,6382.37451171875,52372.21524704993,1586.8426985287895
407,408,47942.118777014315,55573.82348524034,1610.5249633121032,1610.5249633121032,55573.82348524034,0.0,6387.36083984375,52547.170269049704,1586.7794013394987
408,409,47942.118777014315,56374.43077917397,1619.6815577733516,1619.6815577733516,56374.43077917397,0.0,6399.45458984375,56272.03734001517,1660.2255505830965
409,410,47942.118777014315,56393.668893262744,1619.8539764056181,1619.8539764056181,56393.668893262744,0.0,6462.0546875,55268.43689647317,1646.3281566952742
410,411,47942.118777014315,49862.25360875577,1541.743722901459,1541.743722901459,49862.25360875577,0.0,6400.275390625,56203.97376577556,1618.466826907534
411,412,47942.118777014315,49862.25360875577,1541.743722901459,1541.743722901459,49862.25360875577,0.0,6413.79541015625,50982.333482556045,1558.8542564805198
412,413,47942.118777014315,50038.03329963237,1543.4539336527998,1543.4539336527998,50038.03329963237,0.0,6392.61083984375,49900.298319622874,1545.2971024084093
413,414,47942.118777014315,50038.03329963237,1543.4539336527998,1543.4539336527998,50038.03329963237,0.0,6376.26025390625,55780.709844492376,1615.6787885133465
414,415,47942.118777014315,55386.617168448865,1640.6679416840352,1640.6679416840352,55386.617168448865,0.0,6426.47021484375,51851.4979672879,1581.2488140053247
415,416,47942.118777014315,55386.617168448865,1640.6679416840352,1640.6679416840352,55386.617168448865,0.0,6369.60693359375,56614.19823503494,1667.7535298043604
416,417,47942.118777014315,55386.617168448865,1640.6679416840352,1640.6679416840352,55386.617168448865,0.0,6358.20556640625,55888.11391311884,1652.7327187001933
417,418,47942.118777014315,50976.24445974082,1557.9304444468937,1557.9304444468937,50976.24445974082,0.0,6441.05859375,50160.19527731836,1546.6768483271278
418,419,47942.118777014315,49203.235571324825,1519.7682834624443,1519.7682834624443,49203.235571324825,0.0,6444.31787109375,57903.52774890512,1642.9112645082405
419,420,47942.118777014315,49203.235571324825,1519.7682834624443,1519.7682834624443,49203.235571324825,0.0,6409.75927734375,49901.27245040238,1539.0909727225394
420,421,47942.118777014315,51373.747409537435,1540.0760499918574,1540.0760499918574,51373.747409537435,0.0,6423.083984375,51616.28966359794,1564.4138906498824
421,422,47942.118777014315,49140.72564447671,1519.2834290425365,1519.2834290425365,49140.72564447671,0.0,6424.814453125,49679.93903482705,1536.4165884936428
422,423,47942.118777014315,49140.72564447671,1519.2834290425365,1519.2834290425365,49140.72564447671,0.0,6455.17919921875,49280.1433564648,1520.6774564004174
423,424,47942.118777014315,51125.62196933478,1538.9006245684739,1538.9006245684739,51125.62196933478,0.0,6400.578125,48756.56326934695,1512.057007417312
424,425,47942.118777014315,56710.36707479507,1608.1795929625746,1608.1795929625746,56710.36707479507,0.0,6466.66357421875,49067.900323323905,1523.7291365571891
425,426,47942.118777014315,51653.16082364321,1578.4873411006424,1578.4873411006424,51653.16082364321,0.0,6383.87353515625,54829.306541509926,1628.240433278611
426,427,47942.118777014315,56696.09752199799,1609.9036376671493,1609.9036376671493,56696.09752199799,0.0,6468.77880859375,50146.87060520798,1546.0533019525387
427,428,47942.118777014315,56091.09566166252,1602.5588357558731,1602.5588357558731,56091.09566166252,0.0,6452.02099609375,51238.89530162513,1569.4941766928594
428,429,47942.118777014315,51659.08276799321,1578.5774646047557,1578.5774646047557,51659.08276799321,0.0,6461.07421875,49407.410349704325,1531.5776614230183
429,430,47942.118777014315,51659.08276799321,1578.5774646047557,1578.5774646047557,51659.08276799321,0.0,6404.505859375,51539.24125560373,1571.6645481213127
430,431,47942.118777014315,56050.422321006656,1604.308590850062,1604.308590850062,56050.422321006656,0.0,6361.693359375,52390.83093839139,1591.2232895131638
431,432,47942.118777014315,55638.10366920382,1599.374326127871,1599.374326127871,55638.10366920382,0.0,6357.28076171875,48629.12726124376,1515.193353299258
432,433,47942.118777014315,52509.71577811241,1583.3605866146318,1583.3605866146318,52509.71577811241,0.0,6378.05615234375,51119.03714618087,1542.821441934785
433,434,47942.118777014315,52509.71577811241,1583.3605866146318,1583.3605866146318,52509.71577811241,0.0,6377.71533203125,50862.21709938347,1534.9096357469489
434,435,47942.118777014315,52509.71577811241,1583.3605866146318,1583.3605866146318,52509.71577811241,0.0,6394.37646484375,53544.79755218327,1605.7662275591033
435,436,47942.118777014315,52262.9034820497,1579.455901434158,1579.455901434158,52262.9034820497,0.0,6441.84326171875,51515.39246801287,1541.4135606166833
436,437,47942.118777014315,52482.940482631326,1583.0092392831698,1583.0092392831698,52482.940482631326,0.0,6433.04443359375,49096.78350608796,1500.0658396844794
437,438,47942.118777014315,51450.263349331915,1565.2594449368692,1565.2594449368692,51450.263349331915,0.0,6342.30810546875,55399.89188309014,1557.0812297232565
438,439,47942.118777014315,59749.90882512182,1675.5942008778568,1675.5942008778568,59749.90882512182,0.0,6377.88427734375,49953.1140787825,1521.6584799232505
439,440,47942.118777014315,59568.281390570104,1672.1463989421266,1672.1463989421266,59568.281390570104,0.0,6396.52392578125,50519.112474404275,1554.7044677515555
440,441,47942.118777014315,59398.229962691665,1671.1442465160671,1671.1442465160671,59398.229962691665,0.0,6404.23876953125,51775.13753772527,1567.9821685314637
441,442,47942.118777014315,59736.96193252504,1677.6899014219412,1677.6899014219412,59736.96193252504,0.0,6338.15869140625,50048.209055669606,1542.7237359266328
442,443,47942.118777014315,56004.717291899025,1573.1554290260603,1573.1554290260603,56004.717291899025,0.0,6346.07861328125,50792.60515232384,1561.643922440238
443,444,47942.118777014315,56405.50990740955,1575.5420331935125,1575.5420331935125,56405.50990740955,0.0,6403.10546875,52332.09237354994,1552.980922204256
444,445,47942.118777014315,56194.602685563266,1574.6586069086309,1574.6586069086309,56194.602685563266,0.0,6393.88671875,51581.13141641766,1565.65224817762
445,446,47942.118777014315,55623.49055464566,1571.6875055013368,1571.6875055013368,55623.49055464566,0.0,6424.302734375,50371.34755407274,1531.099267415175
446,447,47942.118777014315,57436.899010807276,1586.6773402586464,1586.6773402586464,57436.899010807276,0.0,6400.85498046875,53688.275210916996,1607.523364825845
447,448,47942.118777014315,57436.899010807276,1586.6773402586464,1586.6773402586464,57436.899010807276,0.0,6380.93212890625,52163.96410469711,1589.4825354504242
448,449,47942.118777014315,57662.17376708239,1587.6575208155812,1587.6575208155812,57662.17376708239,0.0,6386.56640625,49857.48350419849,1534.0596531558494
449,450,47942.118777014315,56845.567254044116,1581.9082086540643,1581.9082086540643,56845.567254044116,0.0,6415.54150390625,56609.047747559845,1580.8757151279883
450,451,47942.118777014315,59404.89181744307,1610.3823719398906,1610.3823719398906,59404.89181744307,0.0,6392.85693359375,48464.053149327636,1504.3845640450143
451,452,47942.118777014315,59404.89181744307,1610.3823719398906,1610.3823719398906,59404.89181744307,0.0,6388.921875,52491.86464287341,1581.0005443225343
452,453,47942.118777014315,59404.89181744307,1610.3823719398906,1610.3823719398906,59404.89181744307,0.0,6327.935546875,49264.84259853512,1526.8424055570708
453,454,47942.118777014315,49528.22918077558,1527.829388049864,1527.829388049864,49528.22918077558,0.0,6362.86865234375,49579.35135320574,1527.6918474890635
454,455,47942.118777014315,50686.964253000915,1553.6205724710112,1553.6205724710112,50686.964253000915,0.0,6431.875,55595.0569973737,1570.5948181926287
455,456,47942.118777014315,50686.964253000915,1553.6205724710112,1553.6205724710112,50686.964253000915,0.0,6419.74853515625,52584.04694440216,1581.7353857555297
456,457,47942.118777014315,50689.433685451746,1553.640881428214,1553.640881428214,50689.433685451746,0.0,6415.98681640625,49551.20205834508,1514.882433605515
457,458,47942.118777014315,50692.67718101293,1553.6824434362006,1553.6824434362006,50692.67718101293,0.0,6383.94140625,51899.994052395225,1568.3746373989834
458,459,47942.118777014315,50785.49059345573,1552.312947716472,1552.312947716472,50785.49059345573,0.0,6346.43994140625,52417.181464873254,1577.8957277199283
459,460,47942.118777014315,53132.77329547703,1592.530738869997,1592.530738869997,53132.77329547703,0.0,6405.37646484375,52255.04082727432,1581.9892320515673
460,461,47942.118777014315,53092.95453500748,1592.2850555165114,1592.2850555165114,53092.95453500748,0.0,6388.28125,53913.92795433849,1615.4847996195922
461,462,47942.118777014315,48697.91159851104,1516.4211559060905,1516.4211559060905,48697.91159851104,0.0,6375.52392578125,49363.54275678098,1526.289883278872
462,463,47942.118777014315,49480.284800753,1534.324248329676,1534.324248329676,49480.284800753,0.0,6342.837890625,53263.82904302329,1601.554156520871
463,464,47942.118777014315,49480.284800753,1534.324248329676,1534.324248329676,49480.284800753,0.0,6359.77490234375,48331.54752743989,1511.089169360789
464,465,47942.118777014315,50109.597283922136,1543.5040143417739,1543.5040143417739,50109.597283922136,0.0,6460.06298828125,49598.52262018621,1522.456411904257
465,466,47942.118777014315,59682.03206279874,1676.045768816597,1676.045768816597,59682.03206279874,0.0,6407.32666015625,57932.663063943386,1651.5385731757374
466,467,47942.118777014315,57347.36221345514,1629.187851303197,1629.187851303197,57347.36221345514,0.0,6368.85400390625,49793.293486475945,1534.0597821697706
467,468,47942.118777014315,50973.59478484839,1564.8969971047343,1564.8969971047343,50973.59478484839,0.0,6378.11083984375,48667.30713862926,1510.359363231315
468,469,47942.118777014315,50973.59478484839,1564.8969971047343,1564.8969971047343,50973.59478484839,0.0,6355.30908203125,50087.89959783107,1546.7066111703102
469,470,47942.118777014315,52489.260865457356,1552.278784209421,1552.278784209421,52489.260865457356,0.0,6356.294921875,50020.46947252005,1538.9857847378803
470,471,47942.118777014315,50579.414195887744,1547.405255604008,1547.405255604008,50579.414195887744,0.0,6340.93603515625,51268.556644931436,1558.4509453525793
471,472,47942.118777014315,54293.85586331785,1619.2271168856437,1619.2271168856437,54293.85586331785,0.0,6419.8046875,48912.96802543849,1517.2908812818505
472,473,47942.118777014315,49458.34906268865,1533.2690404445507,1533.2690404445507,49458.34906268865,0.0,6361.08935546875,49956.72386315465,1539.5907895448804
473,474,47942.118777014315,49458.34906268865,1533.2690404445507,1533.2690404445507,49458.34906268865,0.0,6320.62255859375,50374.84159967303,1548.806753415282
474,475,47942.118777014315,49458.34906268865,1533.2690404445507,1533.2690404445507,49458.34906268865,0.0,6400.84814453125,49190.203044086695,1528.0954325447174
475,476,47942.118777014315,49843.75132165104,1539.7285415756817,1539.7285415756817,49843.75132165104,0.0,6378.09375,53155.620188586414,1602.4258151523195
476,477,47942.118777014315,53128.77457986772,1602.007696691648,1602.007696691648,53128.77457986772,0.0,6369.66845703125,50794.525680013,1562.669710545792
477,478,47942.118777014315,53128.77457986772,1602.007696691648,1602.007696691648,53128.77457986772,0.0,6368.91748046875,52957.40322486311,1604.4953091836778
478,479,47942.118777014315,53128.77457986772,1602.007696691648,1602.007696691648,53128.77457986772,0.0,6398.68212890625,53391.705949150026,1613.8107712416006
479,480,47942.118777014315,55943.36544983834,1616.5497108182772,1616.5497108182772,55943.36544983834,0.0,6388.05517578125,53995.4033780694,1618.3055291635028
480,481,47942.118777014315,50619.69146042317,1556.8055680340758,1556.8055680340758,50619.69146042317,0.0,6354.49267578125,48441.02646665275,1516.1331831119153
481,482,47942.118777014315,48042.82698556036,1509.2559935994216,1509.2559935994216,48042.82698556036,0.0,6398.9453125,50096.73327230662,1548.7255323091495
482,483,47942.118777014315,48042.82698556036,1509.2559935994216,1509.2559935994216,48042.82698556036,0.0,6358.03125,48393.958534277976,1514.6275045196828
483,484,47942.118777014315,50558.1144548133,1556.2601948545987,1556.2601948545987,50558.1144548133,0.0,6380.529296875,50136.94415178895,1543.4588812604661
484,485,47942.118777014315,53109.990845285356,1565.6123079007061,1565.6123079007061,53109.990845285356,0.0,6387.65771484375,57553.29100142419,1652.6917479111942
